timestamp,thread,type,activity,pid,ttl,raw_message,process,subsystem,tags,message
2026-06-22 19:00:25.879770+00:00,0x17b5c13,Activity,0x2269dde,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:25.883392+00:00,0x17b5c13,Activity,0x2269ddf,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:25.883771+00:00,0x17b5c1f,Default,0x0,10164,3,"recentsd: (Accounts) [com.apple.accounts:core] ""The connection to ACDAccountStore was invalidated.""",recentsd,['Accounts'],['com.apple.accounts:core'],"""The connection to ACDAccountStore was invalidated."""
2026-06-22 19:00:25.886389+00:00,0x17b5c1e,Default,0x0,10164,0,recentsd: [com.apple.corerecents:sync] performing pending expunge for domain com.apple.maps,recentsd,[],['com.apple.corerecents:sync'],performing pending expunge for domain com.apple.maps
2026-06-22 19:00:25.886395+00:00,0x17b5c1e,Default,0x0,10164,0,recentsd: [com.apple.corerecents:sync] canceling any pending expunge for domain com.apple.maps,recentsd,[],['com.apple.corerecents:sync'],canceling any pending expunge for domain com.apple.maps
2026-06-22 19:00:25.886709+00:00,0x17b5c13,Activity,0x2269de0,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:25.890032+00:00,0x17b458a,Default,0x0,418,0,WindowServer: (HSTouchHIDService) [com.apple.Multitouch:Plugin] [HID] [MT] <private><private><private> Requesting to interrupt momentum,WindowServer,['HSTouchHIDService'],"['com.apple.Multitouch:Plugin', 'HID', 'MT']",<private><private><private> Requesting to interrupt momentum
2026-06-22 19:00:25.890037+00:00,0x17b458a,Default,0x0,418,0,WindowServer: (HSTouchHIDService) [com.apple.Multitouch:Plugin] [HID] [MT] <private><private><private> Momentum request event received: <private>,WindowServer,['HSTouchHIDService'],"['com.apple.Multitouch:Plugin', 'HID', 'MT']",<private><private><private> Momentum request event received: <private>
2026-06-22 19:00:25.890126+00:00,0x17b458a,Default,0x0,418,0,"WindowServer: (HSTouchHIDService) [com.apple.Multitouch:Plugin] [TP] Dispatching digitizer event with 3 children, _eventMask=0x23 _childEventMask=0x22 Cancel=0 Touching=1 inRange=1",WindowServer,['HSTouchHIDService'],"['com.apple.Multitouch:Plugin', 'TP']","Dispatching digitizer event with 3 children, _eventMask=0x23 _childEventMask=0x22 Cancel=0 Touching=1 inRange=1"
2026-06-22 19:00:25.890185+00:00,0x17b458a,Default,0x0,418,0,WindowServer: (HSTouchHIDService) [com.apple.Multitouch:Plugin] [HID] [MT] <private><private><private> Momentum state event received: <private>,WindowServer,['HSTouchHIDService'],"['com.apple.Multitouch:Plugin', 'HID', 'MT']",<private><private><private> Momentum state event received: <private>
2026-06-22 19:00:25.890697+00:00,0x17b5c13,Activity,0x2269de1,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:25.894507+00:00,0x17b5c13,Activity,0x2269de2,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:25.899411+00:00,0x17b5c13,Activity,0x2269de3,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:25.903204+00:00,0x17b5c13,Activity,0x2269de4,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:25.906066+00:00,0x17b458a,Default,0x0,418,0,"WindowServer: (HSTouchHIDService) [com.apple.Multitouch:Plugin] [TP] Dispatching digitizer event with 3 children, _eventMask=0x60 _childEventMask=0x62 Cancel=0 Touching=1 inRange=1",WindowServer,['HSTouchHIDService'],"['com.apple.Multitouch:Plugin', 'TP']","Dispatching digitizer event with 3 children, _eventMask=0x60 _childEventMask=0x62 Cancel=0 Touching=1 inRange=1"
2026-06-22 19:00:25.906310+00:00,0x17b5948,Default,0x0,357,8,powerd: [com.apple.powerd:displayState] DesktopMode check on Battery 0,powerd,[],['com.apple.powerd:displayState'],DesktopMode check on Battery 0
2026-06-22 19:00:25.908730+00:00,0x17b5c13,Activity,0x2269de5,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:25.912798+00:00,0x17b5c13,Activity,0x2269de6,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:25.916792+00:00,0x17b5c13,Activity,0x2269de7,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:25.919287+00:00,0x17b5c1e,Default,0x0,10164,0,recentsd: [com.apple.corerecents:sync] Found 0 recents over age limit for domain com.apple.maps,recentsd,[],['com.apple.corerecents:sync'],Found 0 recents over age limit for domain com.apple.maps
2026-06-22 19:00:25.919380+00:00,0x17b5c1e,Default,0x0,10164,0,recentsd: [com.apple.corerecents:sync] Found 0 group recents over hard limit for domain com.apple.maps,recentsd,[],['com.apple.corerecents:sync'],Found 0 group recents over hard limit for domain com.apple.maps
2026-06-22 19:00:25.919400+00:00,0x17b5c1e,Default,0x0,10164,0,recentsd: [com.apple.corerecents:sync] Found 0 individual recents over hard limit for domain com.apple.maps,recentsd,[],['com.apple.corerecents:sync'],Found 0 individual recents over hard limit for domain com.apple.maps
2026-06-22 19:00:25.920298+00:00,0x17b5c13,Activity,0x2269de8,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:25.923188+00:00,0x17b5c13,Activity,0x2269de9,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:25.926309+00:00,0x17b5c13,Activity,0x2269dea,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:25.929944+00:00,0x17b5c13,Activity,0x2269deb,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:25.932474+00:00,0x17b5c13,Activity,0x2269dec,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:25.936255+00:00,0x17b5c13,Activity,0x2269ded,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:25.940322+00:00,0x17b5c13,Activity,0x2269dee,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:25.944028+00:00,0x17b5c13,Activity,0x2269def,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:25.986361+00:00,0x17b5c13,Activity,0x2269df0,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:25.989910+00:00,0x17b5c13,Activity,0x2269df1,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:25.992742+00:00,0x17b5c13,Activity,0x2269df2,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:25.995640+00:00,0x17b5c13,Activity,0x2269df3,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:25.998953+00:00,0x17b5c13,Activity,0x2269df4,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.002311+00:00,0x17b5c13,Activity,0x2269df5,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.005671+00:00,0x17b5c13,Activity,0x2269df6,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.008995+00:00,0x17b5c13,Activity,0x2269df7,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.012456+00:00,0x17b5c13,Activity,0x2269df8,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.015635+00:00,0x17b5c13,Activity,0x2269df9,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.019470+00:00,0x17b5c13,Activity,0x2269dfa,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.023280+00:00,0x17b5c13,Activity,0x2269dfb,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.026712+00:00,0x17b5c13,Activity,0x2269dfc,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.030540+00:00,0x17b5c13,Activity,0x2269dfd,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.033429+00:00,0x17b5c13,Activity,0x2269dfe,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.036476+00:00,0x17b5c13,Activity,0x2269dff,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.039502+00:00,0x17b5c13,Activity,0x2269e00,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.042079+00:00,0x17b5c13,Activity,0x2269e01,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.046962+00:00,0x17b5c13,Activity,0x2269e02,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.050279+00:00,0x17b5c13,Activity,0x2269e03,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.053564+00:00,0x17b5c13,Activity,0x2269e04,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.057055+00:00,0x17b5c13,Activity,0x2269e05,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.059886+00:00,0x17b5c13,Activity,0x2269e06,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.062886+00:00,0x17b5c13,Activity,0x2269e07,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.064037+00:00,0x17b0e8e,Default,0x0,0,0,kernel: tcp_connection_summary (tcp_usrclosed:3220)[<IPv4-redacted>:53620<-><IPv4-redacted>:443] interface: en0 (skipped: 0) so_gencnt: 25277457 t_state: LAST_ACK process: Code Helper (Plu:6723 Duration: 0.325 sec Conn_Time: 0.079 sec bytes in/out: 7303/6498 pkts in/out: 4/5 pkt rxmit: 0 ooo pkts: 0 dup bytes in: 0 ACKs delayed: 0 delayed ACKs sent: 0 rtt: 80.218 ms rttvar: 15.187 ms base rtt: 77 ms so_error: 0 svc/tc: 0 flow: 0xb8db844a,kernel,"['tcp_usrclosed:3220', 'skipped: 0']",['<IPv4-redacted>:53620<-><IPv4-redacted>:443'],tcp_connection_summary  interface: en0  so_gencnt: 25277457 t_state: LAST_ACK process: Code Helper (Plu:6723 Duration: 0.325 sec Conn_Time: 0.079 sec bytes in/out: 7303/6498 pkts in/out: 4/5 pkt rxmit: 0 ooo pkts: 0 dup bytes in: 0 ACKs delayed: 0 delayed ACKs sent: 0 rtt: 80.218 ms rttvar: 15.187 ms base rtt: 77 ms so_error: 0 svc/tc: 0 flow: 0xb8db844a
2026-06-22 19:00:26.064046+00:00,0x17b0e8e,Default,0x0,0,0,kernel: tcp_connection_summary [<IPv4-redacted>:53620<-><IPv4-redacted>:443] interface: en0 (skipped: 0) so_gencnt: 25277457 t_state: LAST_ACK process: Code Helper (Plu:6723 flowctl: 0us (0x) SYN in/out: 1/1 FIN in/out: 1/0 RST in/out: 0/0 AccECN (client/server): Disabled/Disabled,kernel,"['skipped: 0', 'Plu:6723 flowctl: 0us (0x', 'client/server']",['<IPv4-redacted>:53620<-><IPv4-redacted>:443'],tcp_connection_summary  interface: en0  so_gencnt: 25277457 t_state: LAST_ACK process: Code Helper  SYN in/out: 1/1 FIN in/out: 1/0 RST in/out: 0/0 AccECN : Disabled/Disabled
2026-06-22 19:00:26.066355+00:00,0x17b5c13,Activity,0x2269e08,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.070504+00:00,0x17b5c13,Activity,0x2269e09,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.073867+00:00,0x17b5c13,Activity,0x2269e0a,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.077634+00:00,0x17b5c13,Activity,0x2269e0b,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.080812+00:00,0x17b5c13,Activity,0x2269e0c,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.087121+00:00,0x17b5c13,Activity,0x2269e0d,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.089717+00:00,0x17b4b99,Default,0x0,666,0,ControlCenter: (libxpc.dylib) [com.apple.xpc:connection] [0x902933e80] invalidated because the current process cancelled the connection by calling xpc_connection_cancel(),ControlCenter,"['libxpc.dylib', '']","['com.apple.xpc:connection', '0x902933e80']",invalidated because the current process cancelled the connection by calling xpc_connection_cancel
2026-06-22 19:00:26.089815+00:00,0x17b5c04,Default,0x0,638,0,accountsd: (libxpc.dylib) [com.apple.xpc:connection] [0x95b2f1b00] invalidated because the client process (pid 666) either cancelled the connection or exited,accountsd,"['libxpc.dylib', 'pid 666']","['com.apple.xpc:connection', '0x95b2f1b00']",invalidated because the client process  either cancelled the connection or exited
2026-06-22 19:00:26.089844+00:00,0x17b4b9a,Default,0x0,666,3,"ControlCenter: (Accounts) [com.apple.accounts:core] ""The connection to ACDAccountStore was invalidated.""",ControlCenter,['Accounts'],['com.apple.accounts:core'],"""The connection to ACDAccountStore was invalidated."""
2026-06-22 19:00:26.091433+00:00,0x17b5c13,Activity,0x2269e0e,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.094609+00:00,0x17b5c13,Activity,0x2269e0f,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.098485+00:00,0x17b5c13,Activity,0x2269e10,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.102710+00:00,0x17b5c13,Activity,0x2269e11,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.106467+00:00,0x17b5c13,Activity,0x2269e12,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.110191+00:00,0x17b5c13,Activity,0x2269e13,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.114295+00:00,0x17b5c13,Activity,0x2269e14,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.117231+00:00,0x17b5c13,Activity,0x2269e15,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.119452+00:00,0x17b458a,Default,0x0,418,0,WindowServer: (HSTouchHIDService) [com.apple.Multitouch:Plugin] [HID] [MT] <private><private><private> Requesting to start momentum,WindowServer,['HSTouchHIDService'],"['com.apple.Multitouch:Plugin', 'HID', 'MT']",<private><private><private> Requesting to start momentum
2026-06-22 19:00:26.119481+00:00,0x17b458a,Default,0x0,418,0,"WindowServer: (HSTouchHIDService) [com.apple.Multitouch:Plugin] [TP] Dispatching digitizer event with 5 children, _eventMask=0xa _childEventMask=0x2 Cancel=0 Touching=0 inRange=1",WindowServer,['HSTouchHIDService'],"['com.apple.Multitouch:Plugin', 'TP']","Dispatching digitizer event with 5 children, _eventMask=0xa _childEventMask=0x2 Cancel=0 Touching=0 inRange=1"
2026-06-22 19:00:26.119594+00:00,0x17b458a,Default,0x0,418,0,WindowServer: (HSTouchHIDService) [com.apple.Multitouch:Plugin] [HID] [MT] <private><private><private> Momentum request event received: <private>,WindowServer,['HSTouchHIDService'],"['com.apple.Multitouch:Plugin', 'HID', 'MT']",<private><private><private> Momentum request event received: <private>
2026-06-22 19:00:26.119599+00:00,0x17b458a,Default,0x0,418,0,WindowServer: (HSTouchHIDService) [com.apple.Multitouch:Plugin] [HID] [MT] <private><private><private> Starting momentum scroll,WindowServer,['HSTouchHIDService'],"['com.apple.Multitouch:Plugin', 'HID', 'MT']",<private><private><private> Starting momentum scroll
2026-06-22 19:00:26.119605+00:00,0x17b458a,Default,0x0,418,0,"WindowServer: (HSTouchHIDService) [com.apple.Multitouch:Plugin] [HID] [MT] <private><private><private> Subtype 0x01, initial delta ( 0.0, -5.0), frame interval 0.016667, interpolated frame interval 0.016666, use interpolation 0, drag buttons 0",WindowServer,"['HSTouchHIDService', ' 0.0, -5.0']","['com.apple.Multitouch:Plugin', 'HID', 'MT']","<private><private><private> Subtype 0x01, initial delta , frame interval 0.016667, interpolated frame interval 0.016666, use interpolation 0, drag buttons 0"
2026-06-22 19:00:26.119625+00:00,0x17b458a,Default,0x0,418,0,WindowServer: (HSTouchHIDService) [com.apple.Multitouch:Plugin] [HID] [MT] <private><private><private> Momentum state event received: <private>,WindowServer,['HSTouchHIDService'],"['com.apple.Multitouch:Plugin', 'HID', 'MT']",<private><private><private> Momentum state event received: <private>
2026-06-22 19:00:26.121012+00:00,0x17b5c13,Activity,0x2269e16,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.125022+00:00,0x17b5c13,Activity,0x2269e17,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.128509+00:00,0x17b5c13,Activity,0x2269e18,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.131708+00:00,0x17b5c13,Activity,0x2269e19,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.134525+00:00,0x17b5c13,Activity,0x2269e1a,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.137498+00:00,0x17b5c13,Activity,0x2269e1b,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.140573+00:00,0x17b5c13,Activity,0x2269e1c,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.144043+00:00,0x17b5c13,Activity,0x2269e1d,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.147286+00:00,0x17b5c13,Activity,0x2269e1e,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.150433+00:00,0x17b5c13,Activity,0x2269e1f,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.153549+00:00,0x17b5c13,Activity,0x2269e20,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.156602+00:00,0x17b5c13,Activity,0x2269e21,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.159807+00:00,0x17b5c13,Activity,0x2269e22,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.163210+00:00,0x17b5c13,Activity,0x2269e23,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.165719+00:00,0x17b5c13,Activity,0x2269e24,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.168792+00:00,0x17b5c13,Activity,0x2269e25,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.170825+00:00,0x17b5b03,Default,0x0,357,8,powerd: [com.apple.powerd:displayState] DesktopMode check on Battery 0,powerd,[],['com.apple.powerd:displayState'],DesktopMode check on Battery 0
2026-06-22 19:00:26.172123+00:00,0x17b5c13,Activity,0x2269e26,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.176283+00:00,0x17b5c13,Activity,0x2269e27,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.181015+00:00,0x17b5c13,Activity,0x2269e28,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.184802+00:00,0x17b5c13,Activity,0x2269e29,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.188606+00:00,0x17b5c13,Activity,0x2269e2a,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.191848+00:00,0x17b5c13,Activity,0x2269e2b,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.194802+00:00,0x17b5c13,Activity,0x2269e2c,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.197852+00:00,0x17b5c13,Activity,0x2269e2d,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.198206+00:00,0x17b5b03,Default,0x0,357,8,powerd: [com.apple.powerd:displayState] DesktopMode check on Battery 0,powerd,[],['com.apple.powerd:displayState'],DesktopMode check on Battery 0
2026-06-22 19:00:26.198729+00:00,0xdfe,Default,0x0,418,0,WindowServer: (BackBoardHIDEventFoundation) [com.apple.BackBoard:EventDeliveryMatching] cache miss for Keyboard event,WindowServer,['BackBoardHIDEventFoundation'],['com.apple.BackBoard:EventDeliveryMatching'],cache miss for Keyboard event
2026-06-22 19:00:26.198806+00:00,0xdfe,Default,0x0,418,0,WindowServer: (BackBoardHIDEventFoundation) [com.apple.BackBoard:EventDelivery] destinations for Keyboard event: (<keyboardFocus; Electron.6701; token: viewbridge-key-window>),WindowServer,"['BackBoardHIDEventFoundation', '<keyboardFocus; Electron.6701; token: viewbridge-key-window>']",['com.apple.BackBoard:EventDelivery'],destinations for Keyboard event:
2026-06-22 19:00:26.198818+00:00,0xdfe,Default,0x0,418,7,WindowServer: (SkyLight) [com.apple.SkyLight:KeyboardEvent] delivery manager destinations for kCGSEventFlagsChanged event: <keyboardFocus; pid: 6701; token: viewbridge-key-window>,WindowServer,['SkyLight'],['com.apple.SkyLight:KeyboardEvent'],delivery manager destinations for kCGSEventFlagsChanged event: <keyboardFocus; pid: 6701; token: viewbridge-key-window>
2026-06-22 19:00:26.200723+00:00,0x17b5c13,Activity,0x2269e2e,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.204062+00:00,0x17b5c13,Activity,0x2269e2f,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.207280+00:00,0x17b5c13,Activity,0x2269e30,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.210173+00:00,0x17b5c13,Activity,0x2269e31,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.213291+00:00,0x17b5c13,Activity,0x2269e32,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.216044+00:00,0x17b5c13,Activity,0x2269e33,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.219122+00:00,0x17b5c13,Activity,0x2269e34,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
2026-06-22 19:00:26.222157+00:00,0x17b5c13,Activity,0x2269e35,347,0,fseventsd: (libsystem_info.dylib) Resolve user group list,fseventsd,['libsystem_info.dylib'],[],Resolve user group list
